ADM1_NAME,ADM2_NAME,s2_ha,s1_ha,fused_ha,population,pop_affected
Katsina,Bakori,0.0,380.44237510723036,380.44237510723036,193377.34220409606,783.4510437719962
Katsina,Funtua,0.9736681640625,127.27535812806376,128.24902629212625,291265.9882225188,1324.5544999735027
Katsina,Dandume,0.0,177.9986386841299,177.9986386841299,187564.06753629757,922.4507239217852
Katsina,Danja,0.0,452.92612204159053,452.92612204159053,162243.26946074358,1377.4884236994912
Katsina,Sabuwa,0.0,735.7004835274976,735.7004835274976,181539.78072875243,1944.869529497039
Katsina,Kaita,33.87530283203125,1303.758811906787,1328.9243224536624,235716.4900706449,2739.0622342410043
Katsina,Jibia,18.397840429687502,2126.3247695837163,2144.722610013404,216550.3859477539,3524.318039812411
Katsina,Mani,4.84446083984375,1436.9743785229025,1439.8810192455587,227784.1255814478,4102.384234465571
Katsina,Batsari,3.87778994140625,4353.15320472427,4357.030994665676,268426.1532919991,10058.58416435111
Katsina,Bindawa,66.90676337890623,243.19255557253376,285.8569120178463,194533.7892154626,1892.6492530313194
Katsina,Ingawa,2.908824609375,1521.78404014208,1524.692864751455,218608.6007514965,4422.845657527214
Katsina,Kankara,0.972529296875,1390.9010258785227,1391.8735551753978,314255.0377678572,3694.7689639248097
Kebbi,Augie,2460.6237042551315,10339.559168723588,12383.116141923283,153363.11043460516,11875.62990630304
Kebbi,Argungu,2115.318132236138,7352.433796562893,9339.149168057593,263252.9605604309,15763.33568627589
Kebbi,Kalgo,252.93834608685674,3465.143566334253,3679.228887323453,111873.38554948533,6281.9827372716945
Kebbi,Aleiro,49.70218267118567,3629.0409495875238,3665.1433049149605,88738.12947326826,8241.524431478741
Kebbi,Jega,24.127222895220584,1956.5139471840546,1974.8125204699002,259272.97053185123,8061.411414942847
Kebbi,Bunza,506.07050093290525,2501.2691832176793,2900.431835713082,162302.83042307245,8034.256957625699
Kebbi,Zuru,0.9741400390625,158.7546899954044,159.7288300344669,216905.8054041966,631.2537312250511
Kebbi,Fakai,51.63385166015624,805.1445157923558,844.1135796595436,157657.07778788867,779.5760683284086
Kebbi,Shanga,140.76652717026656,1281.6387916907938,1393.158357532936,167012.1413368777,2125.2061616767273
Kebbi,Sakaba,5.85238798828125,1003.8991850735295,1009.7515730618107,120701.35919474348,1071.0999909877778
Kebbi,Yauri,10168.314689283518,7063.334796891782,13090.743002127218,131681.27486892708,9832.601922349488
Kebbi,Danko Wasagu,0.97315673828125,2370.5907986825987,2371.56395542088,348849.6059116791,2217.797193465338
Kebbi,Arewa Dandi,222.73088009689025,15181.726126848582,15396.698506554843,243855.15087319902,6956.171496929784
Kebbi,Gwandu,28.147409667968752,8484.420192476271,8487.331932905958,198647.30265873406,15847.664871489771
Kebbi,Birnin-Kebbi,235.89941015050545,8849.538388406463,9067.9664520726,353246.38920649316,17761.053882113625
Kebbi,Maiyama,133.6609205759804,6292.235997634418,6404.4875916479,228558.00258839503,9648.98354752911
Kebbi,Dandi,6322.298310107623,7600.281533110074,12120.348713690693,192280.32731246518,10675.666334980146
Kebbi,Suru,3356.969103245258,4925.193186852788,7664.536231489736,195369.767063781,9652.342332453703
Kebbi,Koko/Besse,333.9655210864732,6061.3387879120555,6219.54340610369,203492.5820319048,6969.662477176974
Kebbi,Ngaski,24363.526898647484,17015.630422685997,29443.530642567297,165668.41545876343,6153.847828745316
Kebbi,Bagudo,15973.975367999405,15159.504580557968,24992.348723970634,309080.9860572619,19994.151819494105
Kogi,Yagba West,53.17630945542281,201.89011371821385,247.1983907517617,180372.18376146938,700.0098348648525
Kogi,Yagba East,38.27792278837316,209.15447945006122,236.61635155484066,190673.24341793312,771.8629131553804
Kogi,Mopa-Muro,0.0,120.01425351562501,120.01425351562501,56592.61364021362,96.3508086130023
Kogi,Omala,187.70182856962282,189.43743313036146,273.21312089192696,139318.25489006468,255.23861045895833
Kogi,Ajaokuta,6458.580304723122,4276.122400056296,7233.2114297124135,158340.57124601447,14387.357372101442
Kogi,Ankpa,6.8956251953125,61.07641328124998,67.97203847656246,343278.77316065965,264.7204484343529
Kogi,Okene,0.7728417049632352,46.07484623161765,46.847687936580876,417004.3409024601,1303.0514094904356
Kogi,Ogori/ Magongo,0.0,3.94038623046875,3.94038623046875,51745.98426868583,42.055192947387695
Kogi,Igalamela-Odolu,5086.407910271132,3561.353628481158,5797.578009395306,190481.24976726936,15297.196207338979
Kogi,Idah,2767.7551322319177,2478.428441183742,3421.4131042252525,102466.42694468127,79982.80969409336
Kogi,Ibaji,80459.93271688333,48240.88058902674,92980.04783448823,164823.50672710827,117447.09520200489
Kogi,Lokoja,21491.655179001245,14744.062698897063,24272.979514768245,254443.21184897915,22061.934448012827
Kogi,Kabba /Bunu,2.95171328125,262.87853546262255,265.8302487438726,186543.92958504474,187.80192351940215
Kogi,Koton-Karfe,32227.9363026786,18199.634603436032,33482.2751476931,148565.8758286581,43946.884750432364
Kogi,Ijumu,0.9837095703125,98.20620819125307,99.18991776156557,152902.32423526843,209.3273483838521
Kogi,Bassa,20097.00988044305,12349.383576216773,20981.433015094877,180092.9226294544,23041.68371561731
Kogi,Okehi,5.907540527343749,54.918460122932,60.826000650275724,288801.61483749317,328.9214845880574
Kogi,Adavi,2.95397509765625,75.18370450022977,77.15302461741727,283171.1517129991,622.470980203853
Kogi,Dekina,0.0,62.038057910156255,62.038057910156255,336905.4186155946,148.08513769507408
Kogi,Ofu,4402.857183604479,3193.1032996522663,4851.6978702045135,247149.21332427836,10613.135317011911
Kogi,Olamaboro,3.94282041015625,36.47179521484375,37.45750126953125,204806.74974462145,44.80452224612236
Kwara,Pategi,18062.491977838123,14743.20955997625,20662.658784248553,141717.86755942574,17193.948294831425
Kwara,Ilorin East,18.43520848422181,44.532932161841295,59.03750353668811,265870.31041169394,717.4828690378106
Kwara,Ilorin West,20.6394765625,30.459814226026346,43.236568425245096,463727.33345104766,571.670227284525
Kwara,Ilorin South,3.9311115234375,12.02152335248162,15.95263487591912,265138.5375029818,294.7548434781093
Kwara,Irepodun,4.868239599800858,43.27570859375,48.143948193550855,188465.01739874572,182.7143535894506
Kwara,Isin,0.04628577205882353,31.168427554381132,31.214713326439956,76012.61244407963,34.78601782041438
Kwara,Oke-Ero,0.0,68.84440820312498,68.84440820312498,73184.32534692726,125.6191043406725
Kwara,Ekiti,1.9678409179687502,85.39399533432905,87.36183625229779,69786.87876941406,130.04960182133843
Kwara,Edu,17899.658638791567,15311.90033619649,22428.52597825836,257730.01585378195,21426.351906653363
Kwara,Kaiama,994.0152811684277,969.3155618983609,1658.2581680016854,158554.77671142595,1299.4778438693754
Kwara,Baruten,79.45312890625,377.52015642769607,429.50804304878983,264457.102331851,305.94195441444424
Kwara,Moro,249.4632275854015,395.1652270063574,547.094421799939,139365.80113198492,382.433659498861
Kwara,Ifelodun,29.035344698223042,366.99563080882353,382.2779197453278,262560.2777543567,343.88677466140655
Kwara,Asa,34.40657216796875,117.93419853515626,148.408530859375,160626.27601453796,193.0348278582096
Kwara,Oyun,0.0,4.917113378906251,4.917113378906251,121006.17503654904,9.768426418304443
Kwara,Offa,0.0,1.9671517578125,1.9671517578125,113350.47934673764,16.038952827453613
Lagos,Ifako/Ijaye,103.37875603439035,0.0,103.37875603439035,567390.7101570277,20110.367843972
Lagos,Alimosho,124.08945356081495,0.98698515625,125.07643871706495,1751129.264813798,19930.623841109933
Lagos,Agege,103.180357835861,0.0,103.180357835861,610528.5918558307,39744.29949077532
Lagos,Ikeja,62.510914592907454,7.09804638671875,69.6089609796262,428695.88636368373,5919.085734677783
Lagos,Kosofe,408.78613945886974,14.803039453124999,421.615455572151,904566.9037333004,39741.7152292906
Lagos,Lagos Island,249.56652900122538,125.5180000011489,363.2392674789368,280803.9559344588,14391.837463294756
Lagos,Oshodi/Isolo,114.52772900735295,37.314219628906244,150.8550050815718,831672.4293652109,32484.396890019438
Lagos,Shomolu,30.24057327933517,0.0,30.24057327933517,537960.4900393016,11646.598444082221
Lagos,Mushin,87.95116871093748,1.97393046875,89.92509917968749,833848.3442942903,48133.35187150544
Lagos,Ojo,155.4354282973346,111.0557840242034,257.6064238449756,804584.8871813988,12396.396525598038
Lagos,Lagos Mainland,64.79999381740195,8.80268299977022,71.62841558670343,435737.29582743975,13114.5238095751
Lagos,Surulere,246.424012643995,0.0,246.424012643995,674467.8828535792,50760.05096454993
Lagos,Amuwo Odofin,277.5474913434434,241.8503323690257,495.70497634918814,441704.8521135902,12196.078290761687
Lagos,Ajeromi/ Ifelodun,48.489754950214454,2.96150712890625,51.45126207912069,907201.1978042003,33110.090069729675
Lagos,Apapa,118.21786732804833,70.46512570810356,174.86179469630838,301872.8750631445,6813.240630512613
Lagos,Ikorodu,211.46892245289547,57.10368915287991,267.5857604339004,701628.7351379094,6854.470172260321
Lagos,Ibeju Lekki,81.487085904182,644.8294265368413,726.316512441023,154647.57340332324,2917.4988303930154
Lagos,Badagry,133.20500185738356,416.1126604273899,531.5486661910234,313684.69644140266,3331.7134952554516
Lagos,Epe,1997.5291898307323,1257.2198964001234,2955.056411488205,241159.95256146352,2558.576934204616
Lagos,Eti-Osa,359.7302851076134,214.5518039211856,558.4870151030177,375284.5994629225,8681.325015507493
Nassarawa,Karu,95.95372900275733,684.957508006664,768.1563855445777,277393.8547813439,860.8295461988041
Nassarawa,Wamba,27.486755078125,145.7886824130668,167.3851819247855,93012.29179991168,121.13566927483268
Nassarawa,Kokona,20.668788424862132,104.65604560623466,122.37973188265931,139002.525685777,77.1981943592137
Nassarawa,Akwanga,39.262237109374986,48.907362206648266,86.20642646446083,143117.18579900812,141.6271557293686
Nassarawa,Lafia,216.7750051191024,3264.103812644762,3402.296633974802,422394.10899769096,3706.8799658542757
Nassarawa,Keffi,0.0,13.745134570312501,13.745134570312501,118313.8106419413,123.69587683677673
Nassarawa,Nassarawa Egon,55.97611230468748,356.47755063763765,409.50784682904384,189797.8461898752,540.393896457027
Nassarawa,Nassarawa,41706.54180957664,30679.7332214613,44748.65525894156,240005.9851118339,24360.135504650694
Nassarawa,Toto,15477.303381291029,9017.932801576726,16310.671103819313,152569.7515239685,12564.602385405029
Nassarawa,Awe,1083.7461665866276,4146.464283496093,4638.3175324295335,144702.96213363315,4369.381736281485
Nassarawa,Obi,0.0,258.41222090801165,258.41222090801165,190360.6619475084,236.36774471799532
